,pwr,vcc,icq
3992,19,2800,3628
3993,18,2500,3116
3994,17,2200,2604
3995,16,1900,2347
3996,15,1700,2089
3997,14,1600,2089
3998,31,5500,7999
3999,29,5500,7999
4000,27,5200,7999
4001,25,4800,7999
4002,23,4400,7999
4003,22,4400,6454
4004,21,4100,5939
4005,20,3600,5423
4006,19,2800,3628
4007,18,2500,3116
4008,17,2200,2604
4009,16,1900,2347
4010,15,1700,2089
4011,14,1600,2089
4012,31,5500,7999
4013,29,5500,7999
4014,27,5200,7999
4015,25,4800,7999
4016,23,4400,7999
4017,22,4400,6454
4018,21,4100,5939
4019,20,3600,5423
4020,19,2800,3628
4021,18,2500,3116
4022,17,2200,2604
4023,16,1900,2347
4024,15,1700,2089
4025,14,1600,2089
4026,31,5500,7999
4027,29,5500,7999
4028,27,5200,7999
4029,25,4800,7999
4030,23,4400,7999
4031,22,4400,6454
4032,21,4100,5939
4033,20,3600,5423
4034,19,2800,3628
4035,18,2500,3116
4036,17,2200,2604
4037,16,1900,2347
4038,15,1700,2089
4039,14,1600,2089
4040,31,5500,7999
4041,29,5500,7999
4042,27,5200,7999
4043,25,4800,7999
4044,23,4400,7999
4045,22,4400,6454
4046,21,4100,5939
4047,20,3600,5423
4048,19,2800,3628
4049,18,2500,3116
4050,17,2200,2604
4051,16,1900,2347
4052,15,1700,2089
4053,14,1600,2089
4054,17,2200,3121
4055,16,1900,2864
4056,15,1900,2864
4057,14,1700,2606
4058,13,1600,2606
4059,12,1400,2345
4060,11,1300,2081
4061,10,1200,1821
4062,9,1100,1560
4063,8,1000,1301
4064,17,2200,3121
4065,16,1900,2864
4066,15,1900,2864
4067,14,1700,2606
4068,13,1600,2606
4069,12,1400,2345
4070,11,1300,2081
4071,10,1200,1821
4072,9,1100,1560
4073,8,1000,1301
4074,17,2200,3121
4075,16,1900,2864
4076,15,1900,2864
4077,14,1700,2606
4078,13,1600,2606
4079,12,1400,2345
4080,11,1300,2081
4081,10,1200,1821
4082,9,1100,1560
4083,8,1000,1301
4084,17,2100,4121
4085,16,1900,3865
4086,15,1700,3345
4087,14,1400,3085
4088,13,1300,2828
4089,12,1200,2827
4090,11,1100,2570
4091,10,1000,2569
4092,9,1000,2311
4093,8,1000,2309
4094,17,2100,4121
4095,16,1900,3865
4096,15,1700,3345
4097,14,1400,3085
4098,13,1300,2828
4099,12,1200,2827
4100,11,1100,2570
4101,10,1000,2569
4102,9,1000,2311
4103,8,1000,2309
4104,17,2100,4121
4105,16,1900,3865
4106,15,1700,3345
4107,14,1400,3085
4108,13,1300,2828
4109,12,1200,2827
4110,11,1100,2570
4111,10,1000,2569
4112,9,1000,2311
4113,8,1000,2309
4114,11,1300,1306
4115,10,1200,1306
4116,9,1200,1306
4117,8,1200,1306
4118,7,1100,1306
4119,6,1100,1306
4120,5,1000,790
4121,4,1000,790
4122,3,1000,790
4123,2,1000,526
4124,1,1000,526
4125,0,1000,526
4126,11,1300,1306
4127,10,1200,1306
4128,9,1200,1306
4129,8,1200,1306
4130,7,1100,1306
4131,6,1100,1306
4132,5,1000,790
4133,4,1000,790
4134,3,1000,790
4135,2,1000,526
4136,1,1000,526
4137,0,1000,526
4138,11,1300,1306
4139,10,1200,1306
4140,9,1200,1306
4141,8,1200,1306
4142,7,1100,1306
4143,6,1100,1306
4144,5,1000,790
4145,4,1000,790
4146,3,1000,790
4147,2,1000,526
4148,1,1000,526
4149,0,1000,526
4150,11,1300,1816
4151,10,1200,1816
4152,9,1200,1816
4153,8,1200,1816
4154,7,1100,1816
4155,6,1100,1816
4156,5,1000,1045
4157,4,1000,1045
4158,3,1000,1045
4159,2,1000,780
4160,1,1000,780
4161,0,1000,780
4162,11,1300,1816
4163,10,1200,1816
4164,9,1200,1816
4165,8,1200,1816
4166,7,1100,1816
4167,6,1100,1816
4168,5,1000,1045
4169,4,1000,1045
4170,3,1000,1045
4171,2,1000,780
4172,1,1000,780
4173,0,1000,780
4174,11,1300,1816
4175,10,1200,1816
4176,9,1200,1816
4177,8,1200,1816
4178,7,1100,1816
4179,6,1100,1816
4180,5,1000,1045
4181,4,1000,1045
4182,3,1000,1045
4183,2,1000,780
4184,1,1000,780
4185,0,1000,780
4186,31,5500,7999
4187,29,5500,7999
4188,27,5200,7999
4189,25,4800,7999
4190,23,4400,7999
4191,22,4400,6454
4192,21,4100,5939
4193,20,3600,5423
4194,19,2800,3628
4195,18,2500,3116
4196,17,2200,2604
4197,16,1900,2347
4198,15,1700,2089
4199,14,1600,2089
4200,31,5500,7999
4201,29,5500,7999
4202,27,5200,7999
4203,25,4800,7999
4204,23,4400,7999
4205,22,4400,6454
4206,21,4100,5939
4207,20,3600,5423
4208,19,2800,3628
4209,18,2500,3116
4210,17,2200,2604
4211,16,1900,2347
4212,15,1700,2089
4213,14,1600,2089
4214,31,5500,7999
4215,29,5500,7999
4216,27,5200,7999
4217,25,4800,7999
4218,23,4400,7999
4219,22,4400,6454
4220,21,4100,5939
4221,20,3600,5423
4222,19,2800,3628
4223,18,2500,3116
4224,17,2200,2604
4225,16,1900,2347
4226,15,1700,2089
4227,14,1600,2089
4228,31,5500,7999
4229,29,5500,7999
4230,27,5200,7999
4231,25,4800,7999
4232,23,4400,7999
4233,22,4400,6454
4234,21,4100,5939
4235,20,3600,5423
4236,19,2800,3628
4237,18,2500,3116
4238,17,2200,2604
4239,16,1900,2347
4240,15,1700,2089
4241,14,1600,2089
4242,31,5500,7999
4243,29,5500,7999
4244,27,5200,7999
4245,25,4800,7999
4246,23,4400,7999
4247,22,4400,6454
4248,21,4100,5939
4249,20,3600,5423
4250,19,2800,3628
4251,18,2500,3116
4252,17,2200,2604
4253,16,1900,2347
4254,15,1700,2089
4255,14,1600,2089
4256,31,5500,7999
4257,29,5500,7999
4258,27,5200,7999
4259,25,4800,7999
4260,23,4400,7999
4261,22,4400,6454
4262,21,4100,5939
4263,20,3600,5423
4264,19,2800,3628
4265,18,2500,3116
4266,17,2200,2604
4267,16,1900,2347
4268,15,1700,2089
4269,14,1600,2089
4270,17,2200,3121
4271,16,1900,2864
4272,15,1900,2864
4273,14,1700,2606
4274,13,1600,2606
4275,12,1400,2345
4276,11,1300,2081
4277,10,1200,1821
4278,9,1100,1560
4279,8,1000,1301
4280,17,2200,3121
4281,16,1900,2864
4282,15,1900,2864
4283,14,1700,2606
4284,13,1600,2606
4285,12,1400,2345
4286,11,1300,2081
4287,10,1200,1821
4288,9,1100,1560
4289,8,1000,1301
4290,17,2200,3121
4291,16,1900,2864
4292,15,1900,2864
4293,14,1700,2606
4294,13,1600,2606
4295,12,1400,2345
4296,11,1300,2081
4297,10,1200,1821
4298,9,1100,1560
4299,8,1000,1301
4300,17,2100,4121
4301,16,1900,3865
4302,15,1700,3345
4303,14,1400,3085
4304,13,1300,2828
4305,12,1200,2827
4306,11,1100,2570
4307,10,1000,2569
4308,9,1000,2311
4309,8,1000,2309
4310,17,2100,4121
4311,16,1900,3865
4312,15,1700,3345
4313,14,1400,3085
4314,13,1300,2828
4315,12,1200,2827
4316,11,1100,2570
4317,10,1000,2569
4318,9,1000,2311
4319,8,1000,2309
4320,17,2100,4121
4321,16,1900,3865
4322,15,1700,3345
4323,14,1400,3085
4324,13,1300,2828
4325,12,1200,2827
4326,11,1100,2570
4327,10,1000,2569
4328,9,1000,2311
4329,8,1000,2309
4330,11,1300,1306
4331,10,1200,1306
4332,9,1200,1306
4333,8,1200,1306
4334,7,1100,1306
4335,6,1100,1306
4336,5,1000,790
4337,4,1000,790
4338,3,1000,790
4339,2,1000,526
4340,1,1000,526
4341,0,1000,526
4342,11,1300,1306
4343,10,1200,1306
4344,9,1200,1306
4345,8,1200,1306
4346,7,1100,1306
4347,6,1100,1306
4348,5,1000,790
4349,4,1000,790
4350,3,1000,790
4351,2,1000,526
4352,1,1000,526
4353,0,1000,526
4354,11,1300,1306
4355,10,1200,1306
4356,9,1200,1306
4357,8,1200,1306
4358,7,1100,1306
4359,6,1100,1306
4360,5,1000,790
4361,4,1000,790
4362,3,1000,790
4363,2,1000,526
4364,1,1000,526
4365,0,1000,526
4366,11,1300,1816
4367,10,1200,1816
4368,9,1200,1816
4369,8,1200,1816
4370,7,1100,1816
4371,6,1100,1816
4372,5,1000,1045
4373,4,1000,1045
4374,3,1000,1045
4375,2,1000,780
4376,1,1000,780
4377,0,1000,780
4378,11,1300,1816
4379,10,1200,1816
4380,9,1200,1816
4381,8,1200,1816
4382,7,1100,1816
4383,6,1100,1816
4384,5,1000,1045
4385,4,1000,1045
4386,3,1000,1045
4387,2,1000,780
4388,1,1000,780
4389,0,1000,780
4390,11,1300,1816
4391,10,1200,1816
4392,9,1200,1816
4393,8,1200,1816
4394,7,1100,1816
4395,6,1100,1816
4396,5,1000,1045
4397,4,1000,1045
4398,3,1000,1045
4399,2,1000,780
4400,1,1000,780
4401,0,1000,780
4402,19.9,5000,5183
4403,17.9,5000,5183
4404,16.9,4800,5183
4405,15.9,4600,5183
4406,14.9,4100,5183
4407,12.9,3800,5183
4408,10.9,3500,5183
4409,8.9,3100,5183
4410,6.9,2700,5183
4411,19.9,5000,6207
4412,17.9,4900,6207
4413,16.9,4800,6207
4414,15.9,4600,6207
4415,14.9,4100,6207
4416,12.9,3800,6207
4417,10.9,3500,6207
4418,8.9,3100,6207
4419,6.9,2700,6207
4420,19.9,5000,6207
4421,17.9,4900,6207
4422,16.9,4800,6207
4423,15.9,4600,6207
4424,14.9,4100,6207
4425,12.9,3800,6207
4426,10.9,3500,6207
4427,8.9,3100,6207
4428,6.9,2700,6207
4429,17.9,3000,3887
4430,16.9,3000,3887
4431,15.9,2700,3887
4432,14.9,2400,3887
4433,13.9,2100,3887
4434,12.9,1800,3887
4435,11.9,1700,3887
4436,10.9,1600,3887
4437,8.9,1500,3887
4438,6.9,1200,3887
4439,4.9,1200,3887
4440,2.9,1000,3887
4441,0.9,800,3887
4442,-1.1,700,3887
4443,17.9,2600,4403
4444,16.9,2400,4403
4445,15.9,2300,4403
4446,14.9,2100,4403
4447,13.9,1900,4403
4448,12.9,1800,4403
4449,11.9,1700,4403
4450,10.9,1600,4403
4451,8.9,1500,4403
4452,6.9,1200,4403
4453,4.9,1200,4403
4454,2.9,1000,4403
4455,0.9,800,4403
4456,-1.1,700,4403
4457,17.9,2600,4403
4458,16.9,2400,4403
4459,15.9,2300,4403
4460,14.9,2100,4403
4461,13.9,1900,4403
4462,12.9,1800,4403
4463,11.9,1700,4403
4464,10.9,1600,4403
4465,8.9,1500,4403
4466,6.9,1200,4403
4467,4.9,1200,4403
4468,2.9,1000,4403
4469,0.9,800,4403
4470,-1.1,700,4403
4471,17.9,1300,1301
4472,16.9,1300,1301
4473,15.9,1300,1301
4474,14.9,1100,1301
4475,13.9,900,1301
4476,12.9,900,1301
4477,11.9,900,1301
4478,10.9,900,1301
4479,8.9,900,1301
4480,6.9,900,1301
4481,4.9,900,1301
4482,2.9,900,1301
4483,0.9,800,1301
4484,-1.1,700,1301
4485,17.9,1300,1301
4486,16.9,1300,1301
4487,15.9,1300,1301
4488,14.9,1100,1301
4489,13.9,900,1301
4490,12.9,900,1301
4491,11.9,900,1301
4492,10.9,900,1301
4493,8.9,900,1301
4494,6.9,900,1301
4495,4.9,900,1301
4496,2.9,900,1301
4497,0.9,800,1301
4498,-1.1,700,1301
4499,17.9,1300,1301
4500,16.9,1300,1301
4501,15.9,1300,1301
4502,14.9,1100,1301
4503,13.9,900,1301
4504,12.9,900,1301
4505,11.9,900,1301
4506,10.9,900,1301
4507,8.9,900,1301
4508,6.9,900,1301
4509,4.9,900,1301
4510,2.9,900,1301
4511,0.9,800,1301
4512,-1.1,700,1301
4513,19.9,5000,5183
4514,17.9,5000,5183
4515,16.9,4800,5183
4516,15.9,4600,5183
4517,14.9,4100,5183
4518,12.9,3800,5183
4519,10.9,3500,5183
4520,8.9,3100,5183
4521,6.9,2700,5183
4522,19.9,5000,6207
4523,17.9,4900,6207
4524,16.9,4800,6207
4525,15.9,4600,6207
4526,14.9,4100,6207
4527,12.9,3800,6207
4528,10.9,3500,6207
4529,8.9,3100,6207
4530,6.9,2700,6207
4531,19.9,5000,6207
4532,17.9,4900,6207
4533,16.9,4800,6207
4534,15.9,4600,6207
4535,14.9,4100,6207
4536,12.9,3800,6207
4537,10.9,3500,6207
4538,8.9,3100,6207
4539,6.9,2700,6207
4540,17.9,3000,3887
4541,16.9,3000,3887
4542,15.9,2700,3887
4543,14.9,2400,3887
4544,13.9,2100,3887
4545,12.9,1800,3887
4546,11.9,1700,3887
4547,10.9,1600,3887
4548,8.9,1500,3887
4549,6.9,1200,3887
4550,4.9,1200,3887
4551,2.9,1000,3887
4552,0.9,800,3887
4553,-1.1,700,3887
4554,17.9,2600,4403
4555,16.9,2400,4403
4556,15.9,2300,4403
4557,14.9,2100,4403
4558,13.9,1900,4403
4559,12.9,1800,4403
4560,11.9,1700,4403
4561,10.9,1600,4403
4562,8.9,1500,4403
4563,6.9,1200,4403
4564,4.9,1200,4403
4565,2.9,1000,4403
4566,0.9,800,4403
4567,-1.1,700,4403
4568,17.9,2600,4403
4569,16.9,2400,4403
4570,15.9,2300,4403
4571,14.9,2100,4403
4572,13.9,1900,4403
4573,12.9,1800,4403
4574,11.9,1700,4403
4575,10.9,1600,4403
4576,8.9,1500,4403
4577,6.9,1200,4403
4578,4.9,1200,4403
4579,2.9,1000,4403
4580,0.9,800,4403
4581,-1.1,700,4403
4582,17.9,1300,1301
4583,16.9,1300,1301
4584,15.9,1300,1301
4585,14.9,1100,1301
4586,13.9,900,1301
4587,12.9,900,1301
4588,11.9,900,1301
4589,10.9,900,1301
4590,8.9,900,1301
4591,6.9,900,1301
4592,4.9,900,1301
4593,2.9,900,1301
4594,0.9,800,1301
4595,-1.1,700,1301
4596,17.9,1300,1301
4597,16.9,1300,1301
4598,15.9,1300,1301
4599,14.9,1100,1301
4600,13.9,900,1301
4601,12.9,900,1301
4602,11.9,900,1301
4603,10.9,900,1301
4604,8.9,900,1301
4605,6.9,900,1301
4606,4.9,900,1301
4607,2.9,900,1301
4608,0.9,800,1301
4609,-1.1,700,1301
4610,17.9,1300,1301
4611,16.9,1300,1301
4612,15.9,1300,1301
4613,14.9,1100,1301
4614,13.9,900,1301
4615,12.9,900,1301
4616,11.9,900,1301
4617,10.9,900,1301
4618,8.9,900,1301
4619,6.9,900,1301
4620,4.9,900,1301
4621,2.9,900,1301
4622,0.9,800,1301
4623,-1.1,700,1301
4624,19.9,5000,5183
4625,17.9,5000,5183
4626,16.9,4800,5183
4627,15.9,4600,5183
4628,14.9,4100,5183
4629,12.9,3800,5183
4630,10.9,3500,5183
4631,8.9,3100,5183
4632,6.9,2700,5183
4633,19.9,5000,6207
4634,17.9,4900,6207
4635,16.9,4800,6207
4636,15.9,4600,6207
4637,14.9,4100,6207
4638,12.9,3800,6207
4639,10.9,3500,6207
4640,8.9,3100,6207
4641,6.9,2700,6207
4642,19.9,5000,6207
4643,17.9,4900,6207
4644,16.9,4800,6207
4645,15.9,4600,6207
4646,14.9,4100,6207
4647,12.9,3800,6207
4648,10.9,3500,6207
4649,8.9,3100,6207
4650,6.9,2700,6207
4651,17.9,3000,3887
4652,16.9,3000,3887
4653,15.9,2700,3887
4654,14.9,2400,3887
4655,13.9,2100,3887
4656,12.9,1800,3887
4657,11.9,1700,3887
4658,10.9,1600,3887
4659,8.9,1500,3887
4660,6.9,1200,3887
4661,4.9,1200,3887
4662,2.9,1000,3887
4663,0.9,800,3887
4664,-1.1,700,3887
4665,17.9,2600,4403
4666,16.9,2400,4403
4667,15.9,2300,4403
4668,14.9,2100,4403
4669,13.9,1900,4403
4670,12.9,1800,4403
4671,11.9,1700,4403
4672,10.9,1600,4403
4673,8.9,1500,4403
4674,6.9,1200,4403
4675,4.9,1200,4403
4676,2.9,1000,4403
4677,0.9,800,4403
4678,-1.1,700,4403
4679,17.9,2600,4403
4680,16.9,2400,4403
4681,15.9,2300,4403
4682,14.9,2100,4403
4683,13.9,1900,4403
4684,12.9,1800,4403
4685,11.9,1700,4403
4686,10.9,1600,4403
4687,8.9,1500,4403
4688,6.9,1200,4403
4689,4.9,1200,4403
4690,2.9,1000,4403
4691,0.9,800,4403
4692,-1.1,700,4403
4693,17.9,1300,1301
4694,16.9,1300,1301
4695,15.9,1300,1301
4696,14.9,1100,1301
4697,13.9,900,1301
4698,12.9,900,1301
4699,11.9,900,1301
4700,10.9,900,1301
4701,8.9,900,1301
4702,6.9,900,1301
4703,4.9,900,1301
4704,2.9,900,1301
4705,0.9,800,1301
4706,-1.1,700,1301
4707,17.9,1300,1301
4708,16.9,1300,1301
4709,15.9,1300,1301
4710,14.9,1100,1301
4711,13.9,900,1301
4712,12.9,900,1301
4713,11.9,900,1301
4714,10.9,900,1301
4715,8.9,900,1301
4716,6.9,900,1301
4717,4.9,900,1301
4718,2.9,900,1301
4719,0.9,800,1301
4720,-1.1,700,1301
4721,17.9,1300,1301
4722,16.9,1300,1301
4723,15.9,1300,1301
4724,14.9,1100,1301
4725,13.9,900,1301
4726,12.9,900,1301
4727,11.9,900,1301
4728,10.9,900,1301
4729,8.9,900,1301
4730,6.9,900,1301
4731,4.9,900,1301
4732,2.9,900,1301
4733,0.9,800,1301
4734,-1.1,700,1301
4735,19.9,5200,5180
4736,17.9,5200,5180
4737,16.9,4900,5180
4738,15.9,4600,5180
4739,14.9,4100,5180
4740,12.9,3800,5180
4741,10.9,3500,5180
4742,8.9,3100,5180
4743,6.9,2700,5180
4744,19.9,5000,6204
4745,17.9,4900,6204
4746,16.9,4800,6204
4747,15.9,4600,6204
4748,14.9,4100,6204
4749,12.9,3800,6204
4750,10.9,3500,6204
4751,8.9,3100,6204
4752,6.9,2700,6204
4753,19.9,5000,6204
4754,17.9,4900,6204
4755,16.9,4800,6204
4756,15.9,4600,6204
4757,14.9,4100,6204
4758,12.9,3800,6204
4759,10.9,3500,6204
4760,8.9,3100,6204
4761,6.9,2700,6204
4762,17.9,3000,2858
4763,16.9,3000,2858
4764,15.9,2700,2858
4765,14.9,2400,2858
4766,13.9,2100,2858
4767,12.9,1800,2858
4768,11.9,1700,2858
4769,10.9,1600,2858
4770,8.9,1500,2858
4771,6.9,1200,2858
4772,4.9,1200,2858
4773,2.9,1000,2858
4774,0.9,800,2858
4775,-1.1,700,2858
4776,17.9,2600,3365
4777,16.9,2400,3365
4778,15.9,2300,3365
4779,14.9,2100,3365
4780,13.9,1900,3365
4781,12.9,1800,3365
4782,11.9,1700,3365
4783,10.9,1600,3365
4784,8.9,1500,3365
4785,6.9,1200,3365
4786,4.9,1200,3365
4787,2.9,1000,3365
4788,0.9,800,3365
4789,-1.1,700,3365
4790,17.9,2600,3365
4791,16.9,2400,3365
4792,15.9,2300,3365
4793,14.9,2100,3365
4794,13.9,1900,3365
4795,12.9,1800,3365
4796,11.9,1700,3365
4797,10.9,1600,3365
4798,8.9,1500,3365
4799,6.9,1200,3365
4800,4.9,1200,3365
4801,2.9,1000,3365
4802,0.9,800,3365
4803,-1.1,700,3365
4804,17.9,1300,1045
4805,16.9,1300,1045
4806,15.9,1300,1045
4807,14.9,1100,1045
4808,13.9,900,1045
4809,12.9,900,1045
4810,11.9,900,1045
4811,10.9,900,1045
4812,8.9,900,1045
4813,6.9,900,1045
4814,4.9,900,1045
4815,2.9,900,1045
4816,0.9,800,1045
4817,-1.1,700,1045
4818,17.9,1300,1301
4819,16.9,1300,1301
4820,15.9,1300,1301
4821,14.9,1100,1301
4822,13.9,900,1301
4823,12.9,900,1301
4824,11.9,900,1301
4825,10.9,900,1301
4826,8.9,900,1301
4827,6.9,900,1301
4828,4.9,900,1301
4829,2.9,900,1301
4830,0.9,800,1301
4831,-1.1,700,1301
4832,17.9,1300,1301
4833,16.9,1300,1301
4834,15.9,1300,1301
4835,14.9,1100,1301
4836,13.9,900,1301
4837,12.9,900,1301
4838,11.9,900,1301
4839,10.9,900,1301
4840,8.9,900,1301
4841,6.9,900,1301
4842,4.9,900,1301
4843,2.9,900,1301
4844,0.9,800,1301
4845,-1.1,700,1301
4846,19.9,5200,5180
4847,17.9,5200,5180
4848,16.9,4900,5180
4849,15.9,4600,5180
4850,14.9,4100,5180
4851,12.9,3800,5180
4852,10.9,3500,5180
4853,8.9,3100,5180
4854,6.9,2700,5180
4855,19.9,5000,6204
4856,17.9,4900,6204
4857,16.9,4800,6204
4858,15.9,4600,6204
4859,14.9,4100,6204
4860,12.9,3800,6204
4861,10.9,3500,6204
4862,8.9,3100,6204
4863,6.9,2700,6204
4864,19.9,5000,6204
4865,17.9,4900,6204
4866,16.9,4800,6204
4867,15.9,4600,6204
4868,14.9,4100,6204
4869,12.9,3800,6204
4870,10.9,3500,6204
4871,8.9,3100,6204
4872,6.9,2700,6204
4873,17.9,3000,2858
4874,16.9,3000,2858
4875,15.9,2700,2858
4876,14.9,2400,2858
4877,13.9,2100,2858
4878,12.9,1800,2858
4879,11.9,1700,2858
4880,10.9,1600,2858
4881,8.9,1500,2858
4882,6.9,1200,2858
4883,4.9,1200,2858
4884,2.9,1000,2858
4885,0.9,800,2858
4886,-1.1,700,2858
4887,17.9,2600,3365
4888,16.9,2400,3365
4889,15.9,2300,3365
4890,14.9,2100,3365
4891,13.9,1900,3365
4892,12.9,1800,3365
4893,11.9,1700,3365
4894,10.9,1600,3365
4895,8.9,1500,3365
4896,6.9,1200,3365
4897,4.9,1200,3365
4898,2.9,1000,3365
4899,0.9,800,3365
4900,-1.1,700,3365
4901,17.9,2600,3365
4902,16.9,2400,3365
4903,15.9,2300,3365
4904,14.9,2100,3365
4905,13.9,1900,3365
4906,12.9,1800,3365
4907,11.9,1700,3365
4908,10.9,1600,3365
4909,8.9,1500,3365
4910,6.9,1200,3365
4911,4.9,1200,3365
4912,2.9,1000,3365
4913,0.9,800,3365
4914,-1.1,700,3365
4915,17.9,1300,1045
4916,16.9,1300,1045
4917,15.9,1300,1045
4918,14.9,1100,1045
4919,13.9,900,1045
4920,12.9,900,1045
4921,11.9,900,1045
4922,10.9,900,1045
4923,8.9,900,1045
4924,6.9,900,1045
4925,4.9,900,1045
4926,2.9,900,1045
4927,0.9,800,1045
4928,-1.1,700,1045
4929,17.9,1300,1301
4930,16.9,1300,1301
4931,15.9,1300,1301
4932,14.9,1100,1301
4933,13.9,900,1301
4934,12.9,900,1301
4935,11.9,900,1301
4936,10.9,900,1301
4937,8.9,900,1301
4938,6.9,900,1301
4939,4.9,900,1301
4940,2.9,900,1301
4941,0.9,800,1301
4942,-1.1,700,1301
4943,17.9,1300,1301
4944,16.9,1300,1301
4945,15.9,1300,1301
4946,14.9,1100,1301
4947,13.9,900,1301
4948,12.9,900,1301
4949,11.9,900,1301
4950,10.9,900,1301
4951,8.9,900,1301
4952,6.9,900,1301
4953,4.9,900,1301
4954,2.9,900,1301
4955,0.9,800,1301
4956,-1.1,700,1301
4957,19.9,5200,5180
4958,17.9,5200,5180
4959,16.9,4900,5180
4960,15.9,4600,5180
4961,14.9,4100,5180
4962,12.9,3800,5180
4963,10.9,3500,5180
4964,8.9,3100,5180
4965,6.9,2700,5180
4966,19.9,5000,6204
4967,17.9,4900,6204
4968,16.9,4800,6204
4969,15.9,4600,6204
4970,14.9,4100,6204
4971,12.9,3800,6204
4972,10.9,3500,6204
4973,8.9,3100,6204
4974,6.9,2700,6204
4975,19.9,5000,6204
4976,17.9,4900,6204
4977,16.9,4800,6204
4978,15.9,4600,6204
4979,14.9,4100,6204
4980,12.9,3800,6204
4981,10.9,3500,6204
4982,8.9,3100,6204
4983,6.9,2700,6204
4984,17.9,3000,2858
4985,16.9,3000,2858
4986,15.9,2700,2858
4987,14.9,2400,2858
4988,13.9,2100,2858
4989,12.9,1800,2858
4990,11.9,1700,2858
4991,10.9,1600,2858
4992,8.9,1500,2858
4993,6.9,1200,2858
4994,4.9,1200,2858
4995,2.9,1000,2858
4996,0.9,800,2858
4997,-1.1,700,2858
4998,17.9,2600,3365
4999,16.9,2400,3365
5000,15.9,2300,3365
5001,14.9,2100,3365
5002,13.9,1900,3365
5003,12.9,1800,3365
5004,11.9,1700,3365
5005,10.9,1600,3365
5006,8.9,1500,3365
5007,6.9,1200,3365
5008,4.9,1200,3365
5009,2.9,1000,3365
5010,0.9,800,3365
5011,-1.1,700,3365
5012,17.9,2600,3365
5013,16.9,2400,3365
5014,15.9,2300,3365
5015,14.9,2100,3365
5016,13.9,1900,3365
5017,12.9,1800,3365
5018,11.9,1700,3365
5019,10.9,1600,3365
5020,8.9,1500,3365
5021,6.9,1200,3365
5022,4.9,1200,3365
5023,2.9,1000,3365
5024,0.9,800,3365
5025,-1.1,700,3365
5026,17.9,1300,1045
5027,16.9,1300,1045
5028,15.9,1300,1045
5029,14.9,1100,1045
5030,13.9,900,1045
5031,12.9,900,1045
5032,11.9,900,1045
5033,10.9,900,1045
5034,8.9,900,1045
5035,6.9,900,1045
5036,4.9,900,1045
5037,2.9,900,1045
5038,0.9,800,1045
5039,-1.1,700,1045
5040,17.9,1300,1301
5041,16.9,1300,1301
5042,15.9,1300,1301
5043,14.9,1100,1301
5044,13.9,900,1301
5045,12.9,900,1301
5046,11.9,900,1301
5047,10.9,900,1301
5048,8.9,900,1301
5049,6.9,900,1301
5050,4.9,900,1301
5051,2.9,900,1301
5052,0.9,800,1301
5053,-1.1,700,1301
5054,17.9,1300,1301
5055,16.9,1300,1301
5056,15.9,1300,1301
5057,14.9,1100,1301
5058,13.9,900,1301
5059,12.9,900,1301
5060,11.9,900,1301
5061,10.9,900,1301
5062,8.9,900,1301
5063,6.9,900,1301
5064,4.9,900,1301
5065,2.9,900,1301
5066,0.9,800,1301
5067,-1.1,700,1301
5068,19.9,5000,5183
5069,17.9,5000,5183
5070,16.9,4800,5183
5071,15.9,4600,5183
5072,14.9,4100,5183
5073,12.9,3800,5183
5074,10.9,3500,5183
5075,8.9,3100,5183
5076,6.9,2700,5183
5077,19.9,5000,6207
5078,17.9,4900,6207
5079,16.9,4800,6207
5080,15.9,4600,6207
5081,14.9,4100,6207
5082,12.9,3800,6207
5083,10.9,3500,6207
5084,8.9,3100,6207
5085,6.9,2700,6207
5086,19.9,5000,6207
5087,17.9,4900,6207
5088,16.9,4800,6207
5089,15.9,4600,6207
5090,14.9,4100,6207
5091,12.9,3800,6207
5092,10.9,3500,6207
5093,8.9,3100,6207
5094,6.9,2700,6207
5095,17.9,3000,3887
5096,16.9,3000,3887
5097,15.9,2700,3887
5098,14.9,2400,3887
5099,13.9,2100,3887
5100,12.9,1800,3887
5101,11.9,1700,3887
5102,10.9,1600,3887
5103,8.9,1500,3887
5104,6.9,1200,3887
5105,4.9,1200,3887
5106,2.9,1000,3887
5107,0.9,800,3887
5108,-1.1,700,3887
5109,17.9,2600,4403
5110,16.9,2400,4403
5111,15.9,2300,4403
5112,14.9,2100,4403
5113,13.9,1900,4403
5114,12.9,1800,4403
5115,11.9,1700,4403
5116,10.9,1600,4403
5117,8.9,1500,4403
5118,6.9,1200,4403
5119,4.9,1200,4403
5120,2.9,1000,4403
5121,0.9,800,4403
5122,-1.1,700,4403
5123,17.9,2600,4403
5124,16.9,2400,4403
5125,15.9,2300,4403
5126,14.9,2100,4403
5127,13.9,1900,4403
5128,12.9,1800,4403
5129,11.9,1700,4403
5130,10.9,1600,4403
5131,8.9,1500,4403
5132,6.9,1200,4403
5133,4.9,1200,4403
5134,2.9,1000,4403
5135,0.9,800,4403
5136,-1.1,700,4403
5137,17.9,1300,1301
5138,16.9,1300,1301
5139,15.9,1300,1301
5140,14.9,1100,1301
5141,13.9,900,1301
5142,12.9,900,1301
5143,11.9,900,1301
5144,10.9,900,1301
5145,8.9,900,1301
5146,6.9,900,1301
5147,4.9,900,1301
5148,2.9,900,1301
5149,0.9,800,1301
